state_name,population_group_code,offense_code,victim_type_code,location_code,prop_desc_code,stolen_value,recovered_value,recovery_rate,PC 1,PC 2,PC 3,Class
Massachusetts,3,240,L,13,3,1000.0,1000,1.0,-0.015200469648309232,-0.3502119684553926,0.5265178234741301,0
Michigan,2,240,I,19,78,1.0,1,1.0,-0.2417618462514758,0.49134788819755587,-0.7624218177666934,2
Texas,1A,240,I,18,37,30000.0,30000,1.0,1.0399600179611006,-0.008259246662962428,-3.5147447844750808,1
Texas,1A,240,I,18,19,10000.0,10000,1.0,0.7472639037002008,-0.06112460921029395,-3.6716025814033153,1
North Carolina,4,240,I,20,3,20000.0,15000,0.75,-0.8625589759362386,1.5230783668377212,-0.6049085008721458,2
North Carolina,4,23F,I,20,3,20000.0,15000,0.75,-1.3048312545613254,1.4656592534865869,0.6258997903362382,2
Massachusetts,3,280,B,25,36,1000.0,100,0.1,0.38618917593975954,-1.6794303959939922,1.454380959372938,0
Massachusetts,3,220,B,25,36,1000.0,100,0.1,0.3179888005996816,-1.6427325219162994,1.7876329352449476,0
Massachusetts,3,23D,B,25,36,1000.0,100,0.1,0.4085832145211328,-1.76701039421234,2.0257333450980615,0
Massachusetts,3,280,I,25,36,1000.0,100,0.1,-1.0320629363251235,0.17018305509745557,1.2077224980124002,2
Massachusetts,3,220,I,25,36,1000.0,100,0.1,-1.1002633116652014,0.20688092917514808,1.5409744738844096,2
Massachusetts,3,23D,I,25,36,1000.0,100,0.1,-1.0096688977437502,0.08260305687910717,1.7790748837375245,2
Texas,5,23F,I,19,38,150.0,150,1.0,-0.43334051233321347,-0.10057961727115605,0.049723414643232815,2
Georgia,8C,220,I,20,36,801.0,800,0.9987515605493134,-1.2378179116362509,1.0489248689718405,0.4255362868551864,2
North Carolina,1B,23D,I,20,4,500.0,500,1.0,-1.0177324241259265,0.4847463059587598,0.8130090254327738,2
North Carolina,9B,23H,B,12,75,60.0,60,1.0,0.646723461469343,-1.5343782999189766,1.4010373880127744,0
North Carolina,9B,23H,B,12,26,57.0,57,1.0,0.5233950701291725,-1.2440706130690535,1.0714504341131734,0
North Carolina,9B,23H,B,12,10,38.0,38,1.0,0.48290165764735327,-1.1494199951289388,0.9637979594417869,0
North Carolina,9B,23H,B,12,6,85.0,85,1.0,0.4734184661023362,-1.1253445883561517,0.9369774396630663,0
North Carolina,5,240,I,18,3,10000.0,10000,1.0,-0.8143745606052681,1.0378860734483275,-0.36182123140697675,2
Ohio,1C,240,I,18,3,1000.0,1000,1.0,-1.0947685136479384,1.7115292483298072,-1.8896914431683438,2
North Carolina,1B,23F,B,13,37,8000.0,8000,1.0,0.4790169560056815,-1.1383409660299295,0.9493579876621389,0
North Carolina,1B,240,B,13,37,8000.0,8000,1.0,0.9212892346307684,-1.0809218526787951,-0.2814503035462457,0
North Carolina,1B,23F,I,13,37,8000.0,8000,1.0,-0.9392351562592016,0.7112724850615182,0.7026995263016008,2
North Carolina,1B,240,I,13,37,8000.0,8000,1.0,-0.4969628776341144,0.768691598412653,-0.5281087649067836,2
Texas,1A,23F,I,50,77,5.0,5,1.0,0.18247030978775755,-0.4613871392204998,-2.0625811237729503,1
Texas,1A,23F,I,50,75,300.0,300,1.0,0.18108724286029806,-0.447183981802676,-2.0755055749976212,1
Texas,1A,23F,I,50,7,250.0,250,1.0,0.009370625676232591,-0.04467359695141911,-2.532973569822692,1
Texas,1A,23F,I,50,6,20.0,20,1.0,0.00400931453660581,-0.040582916573501306,-2.5401112752542554,1
North Carolina,1B,240,I,13,3,15000.0,15000,1.0,-0.4959200255025018,1.0259774154084393,-0.7442725749548963,2
North Carolina,8B,240,B,20,3,63000.0,63000,1.0,1.0378048033867016,0.1721288040737303,-0.40915173861152304,0
North Carolina,8B,23H,I,20,77,25.0,25,1.0,-0.9987839262900298,0.34323877080810516,1.1293122410384675,2
North Carolina,1B,23F,I,20,72,350.0,350,1.0,-0.9774812694652278,0.4604938925284954,0.9257347014388788,2
North Carolina,9A,240,I,13,12,1200.0,1200,1.0,-0.7565199755513423,1.3960597293531496,-0.6790969516627225,2
North Carolina,9A,240,I,13,3,15000.0,15000,1.0,-0.6084555593404731,1.559453221000447,-0.7149393078815349,2
North Carolina,8C,220,I,20,28,4500.0,4500,1.0,-1.349959766164354,1.0425718758603502,0.8209428409248523,2
North Carolina,8C,240,I,20,28,4500.0,4500,1.0,-0.9460844817433555,1.355566266260142,-0.5161494891464824,2
Wisconsin,6,23H,B,45,75,10399.0,500,0.04808154630252909,0.7278919042305975,-1.548454257878374,1.0726836094356753,0
North Carolina,5,26A,B,12,13,13.0,6,0.46153846153846156,0.37697442400500913,-1.5135701124299625,1.3358150508965145,0
North Carolina,1B,23H,I,20,77,200.0,200,1.0,-0.5499975227015652,-0.2506708988710693,1.1283601152024545,2
North Carolina,9B,220,I,25,80,1120.0,1120,1.0,-1.183028902484718,0.7515480809122775,1.1293570867713292,2
North Carolina,9A,23H,B,8,77,438.0,438,1.0,0.81296957965351,-1.5951103187069897,1.402534929441029,0
North Carolina,3,23H,B,7,8,95.0,95,1.0,0.6239574042019082,-1.555785517798545,1.2438871318752585,0
Texas,6,23F,I,20,38,1.0,1,1.0,-0.4174911778782491,0.09727084408850187,-0.14470728515138803,2
North Carolina,9B,23F,I,18,44,40.0,40,1.0,-1.2936884065300214,1.1941975691143893,0.777690687966216,2
North Carolina,9B,23F,I,18,13,800.0,800,1.0,-1.3622876058642064,1.3839384299200244,0.5705397951472464,2
North Carolina,9B,240,I,20,3,15995.0,15995,1.0,-0.7662615967179977,1.626835875270762,-0.6999670665224732,2
North Carolina,9B,240,S,20,3,15995.0,15995,1.0,-0.054220422386902244,0.4139491491513728,-0.18650419617319408,2
North Carolina,1C,26A,B,24,17,11950.0,11950,1.0,0.26983515964486593,-0.7319065939713812,0.502243386215631,0
North Carolina,1C,23D,B,20,17,11950.0,11950,1.0,0.12320226472829518,-0.6191736314331459,0.6674612753236622,0
North Carolina,1C,26A,I,24,17,11950.0,11950,1.0,-1.1484169526200172,1.117706857120067,0.255584924855093,2
North Carolina,1C,23D,I,20,17,11950.0,11950,1.0,-1.2950498475365877,1.2304398196583022,0.42080281396312447,2
North Carolina,9B,23H,B,48,77,1700.0,1700,1.0,0.5091238071115205,-1.4425480027278805,1.4241525713363525,0
Indiana,9D,240,I,13,37,1000.0,1000,1.0,-0.36674329175612796,0.4603374086916134,-0.9728857672897979,2
Indiana,9D,240,S,13,37,1000.0,1000,1.0,0.34529788257496696,-0.7525493174277759,-0.45942289694051863,0
North Carolina,9A,23H,I,20,68,2100.0,2100,1.0,-0.6616748769993269,0.35128531190775364,1.100557754934351,2
North Carolina,3,23F,I,20,80,600.0,600,1.0,-1.0824754999077275,0.5843054770010799,1.315582074721431,2
North Carolina,3,23F,S,20,80,600.0,600,1.0,-0.37043432557663286,-0.6285812491183094,1.8290449450707107,0
North Carolina,9B,23H,I,20,13,275.0,275,1.0,-0.9610745205395592,0.7044416942086889,0.7392372250047166,2
North Carolina,9A,23H,I,20,26,400.0,400,1.0,-0.7883825798301668,0.5865819691437809,0.8150173569042084,2
North Carolina,9A,23H,I,20,7,50.0,50,1.0,-0.8405189980867678,0.6963679725907005,0.6865941427728428,2
North Carolina,5,23H,B,24,7,1500.0,1500,1.0,0.4561279005094438,-1.6258848076855033,1.2977250931250373,0
North Carolina,8C,23D,I,20,69,120.0,120,1.0,-1.210385051688106,0.6404290724378117,1.3269782428666723,2
North Carolina,8C,23D,I,20,36,240.0,200,0.8333333333333334,-1.294384874382793,0.8405421979286425,1.1031749072405486,2
North Carolina,8C,23D,I,20,13,1000.0,1000,1.0,-1.34040353293676,0.9792554147521497,0.9518882017788017,2
North Carolina,8C,23H,I,20,69,120.0,120,1.0,-0.922617915162247,0.33993948877662,1.1518568364252306,2
North Carolina,8C,23H,I,20,36,240.0,200,0.8333333333333334,-1.0066177378569339,0.5400526142674507,0.9280535007991075,2
North Carolina,8C,23H,I,20,13,1000.0,1000,1.0,-1.0526363964109011,0.6787658310909578,0.776766795337361,2
North Carolina,8C,23D,S,20,69,120.0,120,1.0,-0.4983438773570114,-0.5724576536815773,1.8404411132159517,0
North Carolina,8C,23D,S,20,36,240.0,200,0.8333333333333334,-0.5823437000516979,-0.3723445281907467,1.6166377775898277,2
North Carolina,8C,23D,S,20,13,1000.0,1000,1.0,-0.6283623586056651,-0.23363131136723947,1.46535107212808,2
North Carolina,8C,23H,S,20,69,120.0,120,1.0,-0.21057674083115202,-0.872947237342769,1.66531970677451,0
North Carolina,8C,23H,S,20,36,240.0,200,0.8333333333333334,-0.29457656352583905,-0.6728341118519384,1.4415163711483867,0
North Carolina,8C,23H,S,20,13,1000.0,1000,1.0,-0.34059522207980614,-0.5341208950284314,1.2902296656866399,0
North Carolina,5,23F,I,9,38,25.0,25,1.0,-1.251245302551444,0.6708777094468393,1.0848716221687498,2
North Carolina,9A,23H,I,20,16,100.0,100,1.0,-0.8172551472481723,0.6434405521600144,0.7472190036175987,2
North Carolina,9A,23H,I,20,6,1200.0,1000,0.8333333333333334,-0.8322943881647553,0.7144123709906646,0.6797140864954743,2
North Carolina,9A,220,I,20,16,100.0,100,1.0,-1.1956166976954827,1.068208008117247,0.6842400002059245,2
North Carolina,9A,220,I,20,6,1200.0,1000,0.8333333333333334,-1.2106559386120657,1.1391798269478977,0.6167350830837999,2
North Carolina,7,26A,B,19,3,29470.0,29470,1.0,0.892599780412356,-1.1204404710430484,1.0233644578287917,0
North Carolina,7,26A,I,19,3,29470.0,29470,1.0,-0.5256523318525268,0.7291729800483993,0.776705996468254,2
North Carolina,4,23F,I,18,77,100.0,100,1.0,-1.3201610231555767,0.8789877137339942,1.0955740865740407,2
North Carolina,1C,23F,I,20,80,10.0,10,1.0,-1.413224942538377,1.1417773425764903,0.4788012733370452,2
North Carolina,1C,23F,I,20,6,30.0,30,1.0,-1.599172532175963,1.580396849642119,-0.018898395831364653,2
Texas,4,23H,B,18,78,30000.0,30000,1.0,1.7488507536997313,-2.2160355154012596,0.5344824660515901,0
Texas,4,23H,B,18,37,50000.0,50000,1.0,1.8930941016151626,-1.8135871884333579,0.2944971289995093,0
Texas,4,240,B,18,78,30000.0,30000,1.0,1.7743644876734197,-1.4782736690442349,-0.8655888674314184,0
Texas,4,240,B,18,37,50000.0,50000,1.0,1.91860783558885,-1.075825342076333,-1.1055742044834984,1
North Carolina,8B,120,I,13,77,6.0,6,1.0,-1.3850967018866158,0.9935731905464878,0.3063556882296652,2
North Carolina,8B,220,I,20,77,1146.0,876,0.7643979057591623,-1.3681227228058497,0.781167138398615,1.0652251374478632,2
Colorado,3,240,B,5,3,125000.0,125000,1.0,2.403978447112778,0.3727084944721258,-0.8453321101320938,1
North Carolina,6,23H,B,12,77,41.0,41,1.0,0.6907345118684881,-1.8859589167764885,1.5693515031629484,0
North Carolina,6,23H,B,12,16,13.0,13,1.0,0.5369030807430704,-1.5247490072848782,1.1590059577417755,0
North Carolina,6,23H,B,12,8,6.0,5,0.8333333333333334,0.5144879129604661,-1.4736115484377272,1.1031674419464015,0
North Carolina,6,23H,B,12,2,15.0,15,1.0,0.501701741137276,-1.4417811656431325,1.0648433690576455,0
North Carolina,4,23F,I,18,23,40.0,40,1.0,-1.456775262909761,1.1984664498265574,0.7322543656289838,2
North Carolina,4,280,I,18,23,40.0,40,1.0,-1.350177893365595,0.9061932987002078,0.5052864286199236,2
Ohio,4,23C,B,8,19,423.0,44,0.10401891252955082,0.4446149901192668,-1.6301970068425828,0.7673204046599472,0
Ohio,4,26A,B,8,19,423.0,44,0.10401891252955082,0.3295242867949369,-1.0801769916678423,0.4968675868302588,0
Ohio,4,23C,I,8,19,423.0,44,0.10401891252955082,-0.9736371221456169,0.21941644424886464,0.5206619432994094,2
Ohio,4,26A,I,8,19,423.0,44,0.10401891252955082,-1.0887278254699462,0.7694364594236056,0.250209125469721,2
Ohio,4,23C,S,8,19,423.0,44,0.10401891252955082,-0.2615959478145215,-0.9934702818705242,1.034124813648689,0
Ohio,4,26A,S,8,19,423.0,44,0.10401891252955082,-0.3766866511388512,-0.44345026669578336,0.7636719958189997,2
Kentucky,5,240,B,14,3,17985.0,17985,1.0,1.4238087345464896,-0.9308253305137064,0.29963734743521764,0
North Carolina,3,23F,B,11,36,4500.0,800,0.17777777777777778,0.27931713463336133,-0.9931320438766782,1.2580178098805874,0
North Carolina,9A,23H,I,20,38,1.0,1,1.0,-0.7631245353683109,0.5122979693038389,0.8950172638076277,2
North Carolina,8C,23H,I,20,13,700.0,150,0.21428571428571427,-1.0702389116466742,0.6919346148737564,0.7661883871761861,2
North Carolina,8C,220,I,20,13,700.0,150,0.21428571428571427,-1.4486004620939845,1.116702070830989,0.7032093837645123,2
North Carolina,5,240,I,20,28,840.0,840,1.0,-0.8738336040050023,0.8217318891324142,-0.20968401518627067,2
North Carolina,1B,240,I,48,37,7000.0,7000,1.0,-0.6677268139412678,0.8487991473190536,-0.5233566748694417,2
Texas,4,240,I,18,3,15000.0,15000,1.0,-0.01815284808792473,0.6960865620327323,-1.6435491975015102,2
North Carolina,1C,240,I,23,3,6000.0,6000,1.0,-1.1041747753208309,1.710757438002824,-1.2586420340033653,2
Arizona,4,240,I,18,24,2500.0,2500,1.0,-0.9112094982091458,1.120847919391632,-0.5983995458600468,2
New York,9A,220,B,19,16,1.0,1,1.0,0.8449959769575491,-1.9719571636704336,1.6747763806280687,0
Tennessee,6,240,I,18,37,140000.0,20000,0.14285714285714285,0.8762772565518018,0.7660216448338626,-0.1942576432465236,2
Connecticut,5,23H,B,8,36,1678.0,1678,1.0,0.8605045114041631,-1.9449842233231482,0.958922275025418,0
North Carolina,9A,220,I,20,77,100.0,100,1.0,-1.0421316341857603,0.7067747737163176,1.0945354438126906,2
North Carolina,9A,220,I,20,26,300.0,300,1.0,-1.1679811574763903,1.0105518361391608,0.7518594184410831,2
North Carolina,9A,220,I,20,36,650.0,250,0.38461538461538464,-1.1491712915510088,0.9664108025125389,0.811912622960461,2
West Virginia,9B,240,I,20,3,3000.0,3000,1.0,-0.8577823047574791,1.4101223166633468,-0.8636336140557827,2
North Carolina,5,23H,B,18,77,2500.0,2500,1.0,0.6717817728448122,-2.0477683854123616,1.7692238907564537,0
North Carolina,1C,220,I,20,7,690.0,350,0.5072463768115942,-1.5587750620827003,1.3339407397102212,0.0890000945659322,2
North Carolina,1C,220,B,20,7,690.0,350,0.5072463768115942,-0.14052294981781682,-0.515672711381227,0.3356585559264699,0
North Carolina,9B,23F,I,48,36,2800.0,950,0.3392857142857143,-1.436087211236837,1.3463048656872174,0.7246239983887296,2
North Carolina,9B,23F,B,48,36,2800.0,950,0.3392857142857143,-0.01783509897195347,-0.5033085854042304,0.9712824597492673,0
North Carolina,9A,23F,I,18,3,5000.0,5000,1.0,-1.1970582241880163,1.434858559824738,0.49890996968917073,2
North Carolina,9A,240,I,18,3,5000.0,5000,1.0,-0.7547859455629294,1.4922776731758725,-0.7318983215192139,2
North Carolina,1C,23F,I,13,77,20.0,20,1.0,-1.3889709527012615,1.1420158187382279,0.4573324142921432,2
North Carolina,1C,23F,B,18,36,800.0,800,1.0,-0.08685978648319213,-0.44586255549271914,0.4305487132191527,0
North Carolina,9A,240,I,20,3,2000.0,2000,1.0,-0.8009478280627811,1.4733833436645702,-0.7368925764597767,2
North Carolina,1B,23H,B,48,77,300.0,300,1.0,0.7427766853078135,-2.029020010180722,1.3804306640559236,0
North Carolina,5,120,I,7,20,300.0,1,0.0033333333333333335,-1.3001264462203757,0.7838829483191231,0.29922072266668215,2
North Carolina,5,120,B,7,20,300.0,1,0.0033333333333333335,0.11812566604450771,-1.065730502772325,0.5458791840272201,0
North Carolina,3,23H,B,7,6,13.0,13,1.0,0.6179107447345462,-1.544589270766906,1.2302880955066173,0
North Carolina,3,23H,B,7,8,41.0,41,1.0,0.6232894095144949,-1.5562162158379456,1.2437905069474753,0
North Carolina,3,23H,B,7,16,50.0,50,1.0,0.6435299306194101,-1.6035455127528118,1.2976158496079107,0
North Carolina,3,23H,B,7,42,69.0,69,1.0,0.709184828922495,-1.7574474805947184,1.4725298724115543,0
North Carolina,3,23H,B,7,77,56.0,56,1.0,0.797089215761067,-1.96493089181603,1.7079220293177637,0
North Carolina,3,23H,I,13,20,270.0,87,0.32222222222222224,-0.7991895253606204,0.2538837768144046,1.0710003477433239,2
North Carolina,3,23H,I,13,77,180.0,30,0.16666666666666666,-0.6587159110655155,-0.08088322529049806,1.4523810635054555,2
North Carolina,1C,240,B,7,37,25000.0,25000,1.0,0.7070700887895144,-0.22903541475693914,-0.7522870220411941,0
North Carolina,6,23H,B,12,77,275.0,275,1.0,0.693629155513945,-1.884092558605753,1.5697702111833436,0
North Carolina,8D,23H,I,20,36,7983.0,4004,0.5015658273831892,-0.8677565978289555,0.5221955153567673,0.7049991223245685,2
North Carolina,8D,23H,I,20,78,2500.0,2500,1.0,-0.7976395008181209,0.2351544868628685,0.9876120697615172,2
North Carolina,8B,23H,I,20,78,400.0,400,1.0,-0.9916289257119789,0.34030459442487376,1.1367094022946345,2
North Carolina,9A,23F,I,20,38,50.0,50,1.0,-1.1792769366922429,1.1930315209010363,0.7258418997082143,2
North Carolina,8B,23F,I,20,3,20000.0,20000,1.0,-1.354641283035904,1.6213598882173463,0.49805601911245406,2
Georgia,3,23F,I,20,25,275.0,275,1.0,-1.0870908213074182,0.9908284355186604,0.5024811148840693,2
North Carolina,1B,240,B,50,28,10000.0,10000,1.0,0.755939710519411,-0.9185270806609173,-0.3314917586814463,0
Massachusetts,4,240,I,8,3,900.0,900,1.0,-0.9190705219667856,0.9410736484705022,-0.20823158236349623,2
Massachusetts,4,240,I,8,75,900.0,900,1.0,-0.7379078240536701,0.5144639291776029,0.27605156418875204,2
Ohio,5,23F,I,18,6,60.0,60,1.0,-1.3234289417685363,0.9366458190988153,0.25021121504184046,2
Ohio,5,23F,I,18,25,125.0,105,0.84,-1.2770524733186965,0.8281463395857873,0.37616973453521757,2
Ohio,5,23F,I,18,75,1000.0,1000,1.0,-1.138186633932018,0.5353088410178687,0.7159978866380501,2
North Carolina,9B,23H,B,8,75,89.0,89,1.0,0.6651843324219447,-1.5442136778086024,1.4003416859717694,0
North Carolina,5,120,I,12,23,300.0,300,1.0,-1.3001602349260173,0.7572580293012757,0.3326808415022658,2
North Carolina,5,23D,I,12,23,300.0,300,1.0,-1.1701708981594796,0.3896449636163467,1.3294165149823638,2
North Carolina,5,120,B,12,23,300.0,300,1.0,0.11809187733886596,-1.0923554217901723,0.5793393028628038,0
North Carolina,5,23D,B,12,23,300.0,300,1.0,0.2480812141054037,-1.4599684874751007,1.5760749763429012,0
Texas,7,240,I,18,3,25000.0,0,0.0,0.25906424499882436,0.3700503304609727,-1.7145273164641783,1
Mississippi,5,240,B,14,24,12000.0,12000,1.0,0.8198657193821949,-0.9488787204882217,0.20647673846077244,0
Georgia,9B,240,I,20,3,1000.0,1000,1.0,-0.8139606361812773,1.5904701086246855,-1.1693792836802652,2
Texas,5,23A,I,7,25,200.0,200,1.0,-0.38626972684074357,-0.3413588918606017,0.6624744861349063,2
Texas,5,23F,I,7,25,200.0,200,1.0,-0.4111255311066527,-0.05335410398359027,-0.03986991002075307,2
West Virginia,4,23H,I,20,36,100.0,100,1.0,-0.9463846604445496,0.33354198165508525,0.849024640512105,2
Texas,1A,23H,B,18,78,60000.0,60000,1.0,2.9069686477934185,-2.5992883901529464,-1.5385621268540266,1
North Carolina,8B,23H,I,20,36,6000.0,6000,1.0,-1.028033643022162,0.6338252458761545,0.8642312630204035,2
North Carolina,1B,240,I,20,3,17000.0,17000,1.0,-0.5028582143878441,1.0595458823504809,-0.7393855858155092,2
Tennessee,8D,240,B,18,37,1.0,1,1.0,1.2824059071741796,-1.4723737137238393,-0.417912682824374,0
North Carolina,8C,240,B,20,24,5000.0,5000,1.0,0.468288172187587,-0.4663587000613257,-0.2955009717815926,0
North Carolina,5,23H,I,20,38,28.0,28,1.0,-0.8842305130125986,0.018242270503354273,1.2561959138112133,2
Georgia,9A,240,I,23,3,2500.0,2500,1.0,-0.6705461028531633,1.5681539956740047,-1.1780181124908138,2
South Carolina,2,240,I,20,3,24000.0,24000,1.0,-0.0856016068536481,1.2090692794140676,-1.6056659096169614,2
Texas,6,23H,B,12,19,54.0,54,1.0,1.4065725465228849,-2.3398184104227755,0.14201692619790268,0
North Carolina,5,26A,B,20,3,5000.0,5000,1.0,0.3844292826634419,-1.406645390314109,1.2854915315944722,0
North Carolina,4,23F,I,20,7,180.0,180,1.0,-1.5043528686777663,1.2994185735602997,0.6252601942923676,2
North Carolina,7,23H,I,18,19,300.0,300,1.0,-0.718677146650854,0.22150750792654259,0.822786296542684,2
North Carolina,4,23F,I,18,77,260.0,100,0.38461538461538464,-1.327312441489162,0.893601971549969,1.0882608249200207,2
Oregon,9A,240,I,24,3,1.0,1,1.0,-0.669343696353556,1.3452218516188714,-1.021736976249659,2
North Carolina,8B,240,I,46,6,2.0,2,1.0,-1.2698651228250397,1.5669351674822845,-0.7434978834068792,2
North Carolina,8B,240,I,46,36,2.0,2,1.0,-1.1943806653612414,1.389181117776909,-0.5417132390101089,2
Tennessee,8B,23H,I,20,3,45000.0,1,2.2222222222222223e-05,-0.17120158088114373,0.1584247322388988,0.684391808930434,2
North Carolina,2,240,I,5,25,10.0,10,1.0,-0.49597310392137417,1.0243935298703775,-1.1731066055967725,2
North Carolina,2,240,I,5,3,7000.0,7000,1.0,-0.4648601715241333,1.2104979680878285,-1.3085744513913222,2
Virginia,8B,23D,I,5,78,2500.0,2500,1.0,-0.8925071527872241,0.6380429770757011,1.0590805879190046,2
North Carolina,5,240,I,48,3,10000.0,10000,1.0,-0.9501405585921445,1.1133861636125517,-0.3562142823625333,2
South Carolina,8B,240,B,20,3,30000.0,30000,1.0,0.8664327675940717,-0.26584441060853453,-0.7985141970848141,0
Ohio,5,280,B,8,16,215.0,140,0.6511627906976745,0.2686803564579543,-1.2807950432152513,0.3312791394769536,0
Ohio,5,23H,B,8,16,215.0,140,0.6511627906976745,0.5788415315651867,-1.668864625094791,0.7275101187606376,0
South Carolina,2,240,I,13,3,20000.0,20000,1.0,-0.10340396194656791,1.159549033234971,-1.6141315997853656,2
North Carolina,6,26A,B,7,19,1.0,1,1.0,0.44389864101235466,-1.3775135288571498,1.1873843825953547,0
North Carolina,6,250,B,7,19,1.0,1,1.0,0.3064634256019048,-1.230752577759117,1.0342260407179056,0
North Carolina,6,26A,S,7,19,1.0,1,1.0,-0.26231229692143343,-0.7407868038850907,1.4541887915840959,0
North Carolina,6,250,S,7,19,1.0,1,1.0,-0.39974751233188344,-0.5940258527870578,1.301030449706647,0
North Carolina,8B,23F,I,20,77,1245.0,2,0.001606425702811245,-1.421617735628633,1.0507748034429718,0.9489395935303301,2
North Carolina,6,26A,B,24,20,100.0,100,1.0,0.3707053809955091,-1.3398656663487007,1.1974649542347016,0
North Carolina,9B,220,B,20,26,800.0,500,0.625,0.11114808927753661,-0.7859758851088496,1.006466793392903,0
North Carolina,9B,220,B,20,17,9100.0,5100,0.5604395604395604,0.16642218926977503,-0.6806943226729926,0.9563783550068181,0
North Carolina,9B,220,I,20,26,800.0,500,0.625,-1.3071040229873465,1.0636375659825985,0.7598083320323655,2
North Carolina,9B,220,I,20,17,9100.0,5100,0.5604395604395604,-1.2518299229951082,1.168919128418456,0.7097198936462804,2
North Carolina,3,23H,I,5,36,350.0,350,1.0,-0.7116370618737439,0.12492466607632915,1.1856434930632762,2
North Carolina,6,23H,B,8,19,230.0,230,1.0,0.565238008576008,-1.5508603228967588,1.1788251180371752,0
North Carolina,5,23D,I,53,23,1000.0,1,0.001,-1.3666571514844568,0.5169244207289974,1.325270919544011,2
North Carolina,5,280,I,53,23,1000.0,1,0.001,-1.3890511900658307,0.604504418947346,0.7539185338188864,2
North Carolina,6,23H,B,8,6,4.0,4,1.0,0.5297323955388186,-1.4756361190782172,1.0909807122489625,0
North Carolina,5,23F,I,20,77,25.0,25,1.0,-1.2028963737770275,0.4674808112234009,1.349247541200847,2
North Carolina,5,23F,I,20,7,200.0,200,1.0,-1.3768619769277919,0.8836360412191852,0.8787298406150891,2
Texas,6,240,B,13,37,1.0,1,1.0,1.472195797293199,-1.706615046366618,-1.1368915579228305,1
Oregon,2,240,I,20,77,2.0,2,1.0,-0.2586809003397268,0.6316883809593993,-1.1025724769082368,2
Oregon,2,240,I,20,36,151.0,151,1.0,-0.3599998216805368,0.8758073231099058,-1.3780782110238272,2
Oregon,2,240,I,20,6,54.0,53,0.9814814814814815,-0.4369343146750222,1.053205292796443,-1.5802613765450813,2
Oregon,2,240,I,20,4,1.0,1,1.0,-0.4423721171069577,1.0642152593528602,-1.5935835676242254,2
Oregon,2,240,I,20,3,20000.0,20000,1.0,-0.1974951961784523,1.229650210823977,-1.5645245014977933,2
North Carolina,4,240,I,18,3,3000.0,3000,1.0,-1.0282099508393776,1.397996896252117,-0.6277805443209683,2
North Carolina,9B,23F,I,20,77,65.0,50,0.7692307692307693,-1.2225305825144719,1.0090937744336614,0.9972665664967263,2
Texas,1A,240,B,18,37,80000.0,70000,0.875,3.0104746497354005,-1.4987042307250047,-3.1899247332337306,1
North Carolina,4,23H,I,20,4,980.0,980,1.0,-1.0852465521814423,0.6432319572197692,0.7757762525389211,2
Ohio,9B,220,I,25,36,1.0,1,1.0,-1.2589518191667242,1.0565636067773545,0.21023582667863597,2
North Carolina,6,23H,I,18,78,700.0,700,1.0,-0.7440026421708061,-0.02191447138376506,1.3317197684135862,2
North Carolina,6,23H,I,18,37,2300.0,2300,1.0,-0.8273722988553871,0.23377748660322512,1.0588103818945471,2
North Carolina,6,23H,I,18,15,1200.0,1200,1.0,-0.896334866850216,0.35535697780678605,0.9088666904376225,2
North Carolina,6,240,I,18,78,700.0,700,1.0,-0.718488908197118,0.7158473749732586,-0.06835156506942171,2
North Carolina,6,240,I,18,37,2300.0,2300,1.0,-0.8018585648816992,0.971539332960249,-0.34126095158846087,2
North Carolina,6,240,I,18,15,1200.0,1200,1.0,-0.8708211328765292,1.0931188241638106,-0.4912046430453857,2
North Carolina,1C,23D,I,21,75,1065.0,1000,0.9389671361502347,-1.2895121586812275,0.8035952766199215,0.7908277792049345,2
North Carolina,1C,240,B,13,77,25.0,25,1.0,0.4716152895486544,-0.6501386395539935,-0.5268084688031308,0
North Carolina,1C,240,B,13,3,9000.0,9000,1.0,0.39644348557373765,-0.140095040954448,-1.0084845041141157,2
North Carolina,1C,220,B,41,77,25.0,25,1.0,-0.058974926326761073,-0.8926662791338422,0.815517013709684,0
North Carolina,1C,220,B,41,3,9000.0,9000,1.0,-0.13414673030167806,-0.38262268053429715,0.33384097839869825,2
Tennessee,3,240,I,20,3,18000.0,18000,1.0,0.14259996729379165,0.4230984210097473,-0.3734995877353288,2
Ohio,5,240,I,20,37,3000.0,3000,1.0,-0.7758385239819376,0.838868202577149,-0.7664517898409301,2
North Carolina,1C,240,I,18,36,3500.0,434,0.124,-1.0607742255174486,1.489636760220399,-1.0556845658888092,2
North Carolina,8C,23H,I,20,46,20.0,20,1.0,-0.9817263597500717,0.47542000458888806,0.9969763406695896,2
Colorado,9B,240,B,18,3,2000.0,2000,1.0,0.7008477881043969,-0.16952215287145178,-1.357366526085396,1
North Carolina,8B,240,B,18,3,38000.0,10000,0.2631578947368421,0.5470061483221834,-0.13444283700037382,-0.49059463233456324,2
North Carolina,8B,240,I,18,3,38000.0,10000,0.2631578947368421,-0.8712459639426997,1.7151706140910743,-0.7372530936951016,2
Oregon,5,23F,I,20,70,2000.0,2000,1.0,-1.021643688192965,0.40242477076442273,1.023683343457117,2
Michigan,7,23D,I,1,80,565.0,565,1.0,-0.5884228510716749,-0.1342809960874088,1.4570981640150602,2
