state_name,population_group_code,offense_code,victim_type_code,location_code,prop_desc_code,stolen_value,recovered_value,recovery_rate,PC 1,PC 2,PC 3,Class
Texas,1A,240,I,19,78,8000.0,8000,1.0,1.26042779234443,3.0845291368230847,-0.9438832107814215,0
Texas,1A,240,I,19,64,70000.0,70000,1.0,1.3457054690754524,3.291307909513956,-0.5732319697305235,0
Texas,1A,240,I,19,37,28000.0,28000,1.0,1.1127747443952085,3.430196122910188,-0.8241790183291382,0
Texas,1A,240,B,19,43,60000.0,60000,1.0,3.495946898427856,2.806342188448691,-0.9391263737535435,0
Texas,1A,240,B,19,37,82000.0,40000,0.4878048780487805,3.3822272910737476,2.8046147284123,-1.0639089655054712,0
Texas,1A,240,B,19,8,10000.0,10000,1.0,3.204931045808679,2.9935316779138055,-1.2378619531310482,0
Georgia,9D,240,I,13,3,14000.0,14000,1.0,-0.9355339574891791,1.5639336849220817,0.008673059461386775,1
Michigan,8C,23H,I,18,38,10000.0,10000,1.0,-0.8298857165265491,-0.8467504529833457,0.23992302010089303,1
North Carolina,1C,23F,B,20,3,2000.0,2000,1.0,0.05843236983409993,-0.2898646113720652,-0.14820133439013355,1
North Carolina,1C,240,B,20,3,2000.0,2000,1.0,0.5432085468738598,0.9129758167413318,-0.30230167311659134,1
North Carolina,1C,23F,I,20,3,2000.0,2000,1.0,-2.2172273472413484,0.3395862611539311,0.1579993982995292,1
Texas,1A,23F,B,18,77,260.0,230,0.8846153846153846,3.024646243531722,1.2439938302469808,-1.142118534133126,0
Georgia,8C,120,I,13,75,1.0,1,1.0,-1.5204641337855125,0.3096691415245642,-0.023631265571039353,1
Michigan,9B,23D,R,4,20,78.0,78,1.0,0.23752418370008765,-1.8526600320122761,0.32545827647829917,3
Georgia,8C,120,I,13,25,1.0,1,1.0,-1.7605181237826875,0.6919807614092449,-0.02344039220623974,1
Georgia,9A,240,B,25,37,25000.0,25000,1.0,1.1954029665804147,0.7390743013714397,0.21253090562283544,3
Georgia,9A,23F,B,14,38,1.0,1,1.0,0.7130567287109586,-0.510767051375254,0.23523685941247194,3
Arkansas,3,240,I,13,78,1000.0,1000,1.0,-0.5755243176679508,0.10086418511605544,0.11201015602347197,1
Arkansas,3,240,I,13,3,1000.0,1000,1.0,-0.9356053026637131,0.6743316149430764,0.11229646607067266,1
Georgia,9A,23F,I,14,38,1.0,1,1.0,-1.5626029883644907,0.11868382115074214,0.5414375921021347,1
Georgia,9D,240,B,5,3,1.0,1,1.0,1.3486874021769912,0.912588416098964,-0.3680864870583231,0
Georgia,9D,240,I,7,3,1.0,1,1.0,-0.9377205748293213,1.5418832847306714,-0.06516539991649577,1
Georgia,9D,240,I,18,3,1.0,1,1.0,-0.9968360044490666,1.5410252633120836,-0.08320345042958732,1
Georgia,9C,240,I,20,3,15000.0,15000,1.0,-1.3714383725944,1.6940134444676904,0.27463437414218383,1
North Carolina,9B,23D,I,20,13,300.0,300,1.0,-1.6258845513296583,-0.6500951615209735,0.37042819653304704,1
North Carolina,1C,240,B,41,3,500.0,500,1.0,0.42666247581116623,0.9089249165176747,-0.3457040270908446,1
North Carolina,1C,240,B,10,3,5000.0,5000,1.0,0.6043285301054436,0.9185815548800246,-0.26797129393344427,1
North Carolina,1C,23F,I,18,6,30.0,30,1.0,-2.1969211834597293,0.3136346792636449,0.14949214533060184,1
North Carolina,1C,220,I,20,77,100.0,100,1.0,-1.658759776256729,-0.433459956065366,-0.051666493484585074,1
North Carolina,1C,220,I,20,26,100.0,100,1.0,-1.9036148460538473,-0.043502103782992345,-0.051471802652488824,1
North Carolina,1C,220,I,20,7,100.0,100,1.0,-1.9948353622527728,0.10177631177318527,-0.051399270773864726,1
North Carolina,1C,220,I,20,6,150.0,150,1.0,-1.9995134639930963,0.10950297281533351,-0.051096584115835744,1
North Carolina,1C,120,I,20,3,5000.0,5000,1.0,-2.130904748362041,0.8860932410868553,-0.2655460734928437,1
North Carolina,1C,240,B,20,37,5000.0,5000,1.0,0.7138239436492084,0.6578296338869987,-0.28449931556068386,3
North Carolina,1C,240,I,20,37,5000.0,5000,1.0,-1.5618357734262405,1.2872805064129944,0.021701417128979286,1
Oregon,9A,120,I,8,19,194.0,194,1.0,-1.3833846210367198,0.584347326203846,0.07763535658329826,1
Oregon,9A,120,B,8,19,194.0,194,1.0,0.8922750960387297,-0.04510354632215077,-0.228565376106364,3
Arkansas,9B,240,I,13,3,2500.0,2500,1.0,-1.2309986005463915,1.1380503875236967,0.2964114274714314,1
Texas,5,240,I,18,3,1.0,1,1.0,0.028456711708253972,1.3689139025004922,-0.3239132643466569,1
Indiana,1B,240,I,20,3,6000.0,6000,1.0,-0.4992038833161001,1.1883228754308979,0.11638203035822434,1
Texas,2,240,I,18,3,36000.0,36000,1.0,0.32501701836409247,2.438371609299411,0.04928017832370542,0
Texas,2,240,I,18,37,18000.0,18000,1.0,0.4439816300985557,2.1494453957743294,-0.058442524228190455,0
Texas,2,23H,I,18,3,36000.0,36000,1.0,0.581922873182007,0.9112226798064312,-0.010546742282798022,1
Texas,2,23H,I,18,37,18000.0,18000,1.0,0.7008874849164701,0.6222964662813503,-0.11826944483469408,3
Texas,2,240,B,18,3,36000.0,36000,1.0,2.600676735439542,1.8089207367734141,-0.256920554365957,0
Texas,2,240,B,18,37,18000.0,18000,1.0,2.7196413471740044,1.519994523248332,-0.36464325691785326,0
Texas,2,23H,B,18,3,36000.0,36000,1.0,2.857582590257455,0.28177180728043427,-0.3167474749724608,3
Texas,2,23H,B,18,37,18000.0,18000,1.0,2.976547201991921,-0.007154406244646585,-0.4244701775243567,3
South Carolina,9A,240,I,14,3,5500.0,5500,1.0,-1.0041715365540818,1.4195816120042872,0.29315851546133104,1
Virginia,6,240,L,13,3,10000.0,10000,1.0,0.15825627199308,0.3548972054693982,0.31473783643252046,1
Virginia,6,240,I,13,3,10000.0,10000,1.0,-1.037368722202322,1.1068072934560549,0.28467191627018773,1
Florida,9A,240,B,12,8,10000.0,10000,1.0,2.2409147261834823,0.8359234715202528,0.45447756384990423,3
Florida,9A,23F,B,0,8,10000.0,10000,1.0,1.8206281087288991,-0.3659809332274114,0.6282557758633722,3
Georgia,9A,240,B,45,24,40000.0,40000,1.0,1.0623997477588678,0.8610438769348183,0.2694448344391938,3
Missouri,9B,240,I,20,3,7000.0,700,0.1,-1.3276505066133248,0.9275590474202107,0.28574729029142065,1
Oregon,4,23F,L,18,77,75.0,75,1.0,-0.22450335180099157,-1.373745925586569,0.3609655859470295,1
Oregon,4,23F,I,18,77,75.0,75,1.0,-1.4201283459963931,-0.6218358375999118,0.33089966578469654,1
Massachusetts,3,23H,I,20,9,0.0,0,0.0,-0.7545551884703324,-1.5369644955673616,-0.12332626306914084,1
Massachusetts,3,23H,I,20,65,0.0,0,0.0,-0.4856947196734959,-1.9651535098382038,-0.12354004123771707,1
Massachusetts,3,23F,I,20,9,0.0,0,0.0,-1.4962372203280072,-1.2126559941877788,0.09060099626382136,1
Massachusetts,3,23F,I,20,65,0.0,0,0.0,-1.2273767515311704,-1.640845008458621,0.09038721809524498,1
West Virginia,8C,23H,I,8,7,10.0,10,1.0,-1.1047988116086271,-0.3860257840523735,0.11856847080072531,1
West Virginia,8C,23H,I,8,77,16.0,16,1.0,-0.7687084682454272,-0.9212524004535919,0.11833711239289268,1
Florida,9A,23F,B,0,78,50000.0,50000,1.0,2.2550861424218676,-0.8368742855026352,0.8670839057389452,3
Florida,9A,23F,B,0,77,193000.0,193000,1.0,2.6020023131384282,-0.599202129966038,1.7218536087022365,3
Florida,9A,23F,B,0,37,150000.0,150000,1.0,2.304197989866494,-0.36252146828887266,1.4649788033638136,3
Florida,9A,240,B,23,78,50000.0,50000,1.0,2.616257330256705,0.36417209782644216,0.6752676432123852,3
Florida,9A,240,B,23,77,193000.0,193000,1.0,2.9631735009732654,0.6018442533630385,1.5300373461756764,3
Florida,9A,240,B,23,37,150000.0,150000,1.0,2.6653691777013315,0.8385249150402037,1.2731625408372529,3
Florida,5,23H,B,25,78,30000.0,30000,1.0,2.949690393379671,-1.7679394361719372,0.21628985913753368,3
Florida,5,23H,B,25,16,75000.0,75000,1.0,2.762703699442213,-1.2214872475061864,0.48550881376946464,3
Tennessee,8B,240,I,20,3,20000.0,20000,1.0,-0.5399288089536832,0.850751566804882,0.11829028439186176,1
North Carolina,1B,23D,I,20,36,2350.0,690,0.2936170212765957,-1.0340942361005856,-0.9966761946689029,0.13430091630596813,1
North Carolina,1B,220,I,20,36,2350.0,690,0.2936170212765957,-1.1634676860573117,-0.7596599444855573,-0.015682049452226406,1
Indiana,9A,23H,B,8,6,143.0,143,1.0,1.7242523659007365,-0.8137373447887833,0.020662552621562472,3
North Carolina,1B,23G,I,20,3,5000.0,5000,1.0,-0.977065201249392,-0.27407449189743915,0.09481020327904396,1
North Carolina,4,23H,I,54,23,400.0,400,1.0,-1.3815761642858602,-0.7963604280756932,0.03389329415070752,1
West Virginia,8D,23H,S,13,36,1146.0,1146,1.0,0.5391403562489192,-1.1682934181931117,0.09799240919703482,3
West Virginia,8D,23H,B,13,36,1146.0,1146,1.0,1.4852750652891595,-1.0775839647911374,-0.05077723541570562,3
North Carolina,2,240,I,20,3,10000.0,10000,1.0,-1.0014577028383957,1.5607720476712406,0.2595058486548436,1
North Carolina,9A,240,I,20,3,15000.0,15000,1.0,-1.3336451522504547,1.1298993635812908,0.4077027066289826,1
North Carolina,9A,220,I,20,3,15000.0,15000,1.0,-1.6105604972358087,-0.2771097958328182,0.3637766753990793,1
Oregon,3,23F,I,18,13,5550.0,700,0.12612612612612611,-1.4626156984221446,-0.43487028795693494,0.26515564461506785,1
North Carolina,1B,240,I,13,3,7000.0,7000,1.0,-0.9421062602743071,0.9316131270606313,0.08571110385231531,1
North Carolina,9A,23H,I,20,73,700.0,600,0.8571428571428571,-0.786143290270081,-0.9599450619001604,0.2598832477777196,1
Georgia,9A,240,B,20,3,33450.0,33450,1.0,1.0798201952854682,1.0130286535414976,0.27136870661434187,3
Georgia,9A,280,B,13,3,33450.0,33450,1.0,0.9571608721443629,-0.09464718482850823,0.17450039003818085,3
Georgia,9A,240,I,20,3,33450.0,33450,1.0,-1.1958395217899813,1.6424795260674934,0.5775694393040043,1
Georgia,9A,280,I,13,3,33450.0,33450,1.0,-1.318498844931086,0.5348036876974878,0.48070112272784343,1
Ohio,1C,240,B,1,37,1.0,1,1.0,0.8560878809919722,1.257998306606516,-0.46228139505695887,0
Ohio,1C,240,I,1,37,1.0,1,1.0,-1.4195718360834766,1.8874491791325125,-0.15608066236729565,1
North Carolina,5,23H,B,25,77,50.0,50,1.0,1.6270259272692214,-2.1895949531239727,-0.3324919827731688,3
North Carolina,8B,240,I,10,3,1500.0,1500,1.0,-1.6295657510999104,1.016911734046399,0.09561325862769231,1
North Carolina,8B,26A,I,20,3,1500.0,1500,1.0,-1.6223605174679394,-0.5238969388844408,0.05751495944646516,1
North Carolina,8B,280,I,20,3,1500.0,1500,1.0,-1.8435852836533486,-0.09209013742506134,-0.029132045105065053,1
Nebraska,9C,240,I,20,3,5000.0,5000,1.0,-1.2437900075730692,1.3916964693433698,0.09648746160236694,1
Nebraska,4,23D,I,38,25,10.0,10,1.0,-1.4467242005448302,-0.73123793879886,0.16488642594722555,1
Nebraska,4,23D,I,38,9,0.0,0,0.0,-1.5940053020081797,-0.6389842271647125,0.15331969012929972,1
North Carolina,4,23F,I,18,3,23915.0,23915,1.0,-1.9679745319470452,-0.2784936171582488,0.4474887030922856,1
North Carolina,4,240,I,7,3,23915.0,23915,1.0,-1.4240829252875402,0.925204832373736,0.3114264148789195,1
North Carolina,1B,23F,I,20,20,23.0,23,1.0,-1.4000433489125832,-0.41298227849070107,0.18656357934245568,1
North Carolina,1B,23F,S,20,20,23.0,23,1.0,-0.07051834087737432,-1.1331426044186717,0.02913249126553341,1
North Carolina,1C,220,B,8,6,141.0,140,0.9929078014184397,0.3401116565486824,-0.5192412246803569,-0.3377612443163652,3
Georgia,9C,23H,I,20,77,0.0,0,0.0,-0.8665852595193414,-0.4531551967909236,0.11329616227940068,1
North Carolina,4,23F,I,20,38,50.0,50,1.0,-1.8693824267370627,-0.5846563469697856,0.30142518145229397,1
Missouri,4,240,G,23,3,5000.0,5000,1.0,0.21137095750092577,0.24676722147185057,1.632781056473362,1
Missouri,4,23H,G,23,3,5000.0,5000,1.0,0.46827681231884044,-1.2803817080211295,1.5729541358668584,3
Missouri,4,240,I,23,3,5000.0,5000,1.0,-1.295530684053152,0.7771213796017101,0.2013850819194016,1
Missouri,4,23H,I,23,3,5000.0,5000,1.0,-1.0386248292352376,-0.7500275498912689,0.14155816131289786,1
North Carolina,8B,220,I,20,13,100.0,100,1.0,-1.9156549834095362,-0.46959177086080567,0.026882487645134956,1
Nebraska,8C,240,B,48,3,25000.0,15000,0.6,0.7882997287696542,0.6150363157487853,-0.13276028953670557,3
Nebraska,8C,240,I,48,3,25000.0,15000,0.6,-1.4873599883057949,1.244487188274782,0.1734404431529573,1
Texas,2,23F,I,18,77,2.0,2,1.0,0.10698146271530544,0.6118045768954692,-0.012075838089774738,1
Texas,2,23F,S,18,77,2.0,2,1.0,1.4365064707505149,-0.10835574903250166,-0.16950692616669713,3
North Carolina,9A,23H,B,12,77,9.0,9,1.0,1.560322082726564,-1.6160117364701039,-0.03509581782127684,3
North Carolina,9A,23H,B,12,2,245.0,245,1.0,1.2008215541722143,-1.0421646834412603,-0.03339884519381686,3
Missouri,8D,23D,B,25,20,2000.0,576,0.288,1.0041042407992935,-1.3446423012247015,0.14740606600280784,3
Missouri,8D,220,B,25,20,2000.0,576,0.288,0.8747307908425672,-1.1076260510413565,-0.002576899755386177,3
Missouri,8D,250,B,25,20,2000.0,576,0.288,1.0534584426110805,-0.9062894899853494,0.0264470048681871,3
Oregon,4,240,I,20,24,6000.0,6000,1.0,-1.1859847582193945,0.995629698064775,0.2091380063789365,1
West Virginia,7,23H,I,13,36,400.0,400,1.0,-0.49561631297573067,-0.7659397763880712,0.10318449565634827,1
West Virginia,7,23H,S,13,36,400.0,400,1.0,0.8339086950594783,-1.4861001023160418,-0.05424659242057369,3
North Carolina,1C,240,I,20,3,200.0,200,1.0,-1.7368783803479506,1.539531258066978,-0.00686023129331153,1
Nebraska,4,23H,B,7,64,25.0,25,1.0,1.5872603009212196,-1.539573205775622,-0.2564228763531154,3
Georgia,9C,23H,I,20,23,500.0,500,1.0,-1.0541745590677505,-0.009384439870867485,0.1280590388772291,1
Missouri,8C,240,I,20,3,20000.0,20000,1.0,-1.2801055689387677,0.9536696184816671,0.3417578610588792,1
North Carolina,9A,23H,I,20,77,1.0,1,1.0,-0.758350350561875,-0.987197748104375,0.25793851360652925,1
Texas,1B,23H,B,5,7,2.0,2,1.0,2.8872225315863305,-0.43058371943205254,-0.6779602641167305,3
Texas,1A,240,B,20,24,30000.0,30000,1.0,3.325565416490807,2.903285415385229,-1.1200151790885557,0
Texas,1A,240,I,20,24,30000.0,30000,1.0,1.0499056994153566,3.5327362879112267,-0.8138144463988931,0
Texas,2,23F,B,23,19,24.0,24,1.0,2.0773620119131078,0.4254805623035393,-0.32612276910193394,3
Texas,2,23F,O,23,19,24.0,24,1.0,1.2269714459664132,0.6043570961743653,-0.4542148972214186,3
North Carolina,1C,270,B,24,20,6000.0,6000,1.0,1.834541623990427,-0.06420558974835713,-0.8724774190289822,3
North Carolina,9C,240,I,13,3,4500.0,4500,1.0,-1.4520715818170904,1.1947674500797105,0.16376660221110978,1
North Carolina,9C,240,S,13,3,4500.0,4500,1.0,-0.122546573781881,0.47460712415173983,0.006335514134187749,1
South Carolina,2,23F,B,18,77,775.0,0,0.0,1.3810204110012838,-0.5788450026977816,-0.028524940718762208,3
Massachusetts,3,23D,B,25,6,219.0,219,1.0,1.1463607624850571,-2.230320962277706,-0.2589537135797832,3
Massachusetts,3,26A,B,13,77,200.0,160,0.8,1.7459827959982297,-2.6743796032294735,-0.36996952487831897,3
Massachusetts,3,220,B,13,77,200.0,160,0.8,1.4081209177265899,-2.5413601091841866,-0.39219548466616977,3
Massachusetts,3,26A,I,13,77,200.0,160,0.8,-0.52967692107722,-2.0449287307034774,-0.06376879218865615,1
Massachusetts,3,220,I,13,77,200.0,160,0.8,-0.8675387993488596,-1.9119092366581893,-0.08599475197650717,1
Alabama,8D,220,I,46,44,2280.0,2280,1.0,-1.4490064358768742,0.10134556480437852,0.37134992946475626,1
Alabama,8D,23H,I,46,44,2280.0,2280,1.0,-0.9151852360736046,-0.01879420527449181,0.3554490400881554,1
Georgia,9A,220,B,5,28,16900.0,6500,0.38461538461538464,0.8939997346233858,-0.6458297496375344,0.08390052155085767,3
Georgia,9A,220,B,5,24,1200.0,600,0.5,0.8683283719518291,-0.6212583902061005,0.04982830362797666,3
Georgia,3,240,I,5,37,1000.0,1000,1.0,-0.8892737326546383,0.8343127801969796,0.1774962686844958,1
New Mexico,9B,26A,I,20,9,0.0,0,0.0,-1.1790081889445883,-0.35485512588084667,0.3157533143147431,1
Pennsylvania,4,23H,I,20,75,900.0,900,1.0,-0.7288731431558931,-0.6932637261076008,-0.15739169422733074,1
North Carolina,4,23H,B,12,6,31.0,31,1.0,1.0372710766586644,-1.293142831456907,-0.20557563971799758,3
North Carolina,4,280,B,12,6,31.0,31,1.0,0.6200869889416248,-0.8742157539639442,-0.25409579510507685,3
Arizona,7,240,B,1,3,50000.0,50000,1.0,1.542448782666273,0.3834026479937187,0.14021294496481707,3
Ohio,5,220,I,20,26,1.0,1,1.0,-1.348109113677397,-0.4430073769762728,-0.1813472183233753,1
West Virginia,6,240,I,13,3,1.0,1,1.0,-1.130865609371796,0.9239124600056235,0.08468244663049214,1
Tennessee,9B,23H,B,6,15,60000.0,60000,1.0,2.383775057636633,-1.2759769362177051,0.20663695927606757,3
Texas,2,240,I,18,37,24000.0,24000,1.0,0.45873899725309436,2.159096833108829,-0.022578221340246417,0
Ohio,1C,120,I,13,75,200.0,200,1.0,-1.7069631723312289,0.9351172638116291,-0.4620913845423239,1
Massachusetts,1B,23F,I,13,36,1.0,1,1.0,-1.027480882750401,-1.0772837094552046,0.05847402478232646,1
Georgia,8C,220,I,20,74,300.0,300,1.0,-1.4332317977945745,-0.4285996689803041,0.21013228351940022,1
North Carolina,6,23F,I,13,65,0.0,0,0.0,-1.5333511000283668,-0.9159144461537738,0.26125120788133943,1
Alabama,8B,220,I,20,77,34710.0,11100,0.3197925669835782,-1.4727609635907544,-0.3376207343931802,0.19800858381688727,1
North Carolina,3,23H,B,7,2,13.0,13,1.0,1.369651472952651,-1.5393145459211517,-0.25716109792380665,3
Tennessee,6,23H,I,25,4,194.0,89,0.4587628865979381,-0.018613439003782258,-0.9559394934374733,-0.03778676286565722,1
North Carolina,1C,26A,I,14,3,1000.0,1000,1.0,-1.6417194183151393,0.0012574746017147023,-0.013939459040133956,1
South Carolina,2,240,I,20,3,7000.0,7000,1.0,-0.6882417191838608,1.8604420081904118,0.17397571563896033,1
Missouri,7,23H,G,20,13,319.0,319,1.0,0.979168707001227,-1.3703647026417594,1.5862425150661834,3
Texas,1A,240,B,14,3,20000.0,20000,1.0,3.2323919085603503,3.0482385785288284,-1.1698699137784083,0
Indiana,1B,23H,B,18,78,7000.0,7000,1.0,2.4066504946963128,-1.5399797796317278,-0.24067490362265054,3
Texas,6,23H,B,12,75,70.0,70,1.0,2.859764845474048,-1.0802549583691328,-0.6142059727768505,3
North Carolina,1C,120,I,20,23,500.0,500,1.0,-2.045951177729075,0.7259300151321089,-0.29252065000472116,1
Georgia,9A,240,B,20,3,80000.0,80000,1.0,1.1943127687927635,1.087907721528323,0.5496159231866389,0
Georgia,5,240,I,14,3,3000.0,3000,1.0,-1.1020216882223008,1.0213313504483306,0.12907349716382793,1
Texas,7,23F,I,21,7,75.0,75,1.0,-0.3134787584739168,0.48173478556018756,-0.032476941113201006,1
North Carolina,9A,240,I,20,24,25000.0,25000,1.0,-1.2082268645274101,0.9854142121205576,0.46739637796233935,1
North Carolina,4,23H,I,20,38,30.0,30,1.0,-1.1277495861032365,-0.9089970198071499,0.08737837444303859,1
North Carolina,4,220,I,25,36,480.0,480,1.0,-1.6969367927969594,-0.7732309368685268,0.09777760760123926,1
North Carolina,9A,240,I,18,37,20000.0,20000,1.0,-1.1473623731593974,0.8781263303994133,0.44073947736204006,1
Mississippi,7,23H,B,5,19,9109.0,9109,1.0,1.7309395889210533,-1.5532329724354972,0.06594636386515675,3
Mississippi,7,23H,B,5,15,36289.0,36289,1.0,1.7785861429313383,-1.4789270317194396,0.2284269258167268,3
Mississippi,7,23H,B,5,3,68986.0,68986,1.0,1.8013934576406756,-1.3345767351927624,0.4239152540121284,3
Mississippi,7,220,B,5,19,9109.0,9109,1.0,1.197118389117784,-1.4330932023566263,0.08184725324175644,3
Mississippi,7,220,B,5,15,36289.0,36289,1.0,1.2447649431280698,-1.358787261640569,0.24432781519332705,3
Mississippi,7,220,B,5,3,68986.0,68986,1.0,1.2675722578374056,-1.214436965113891,0.43981614338872865,3
Indiana,2,23H,I,50,4,165.0,165,1.0,-0.44218360360231124,0.26668084789146307,0.13981992728435327,1
North Carolina,3,23H,B,21,78,90000.0,50000,0.5555555555555556,1.7512752174476864,-2.0545071305775946,0.013876887894532366,3
Mississippi,8C,23H,I,13,78,4000.0,4000,1.0,-0.8128779632099168,-1.2253414393473006,0.337670164294852,1
North Carolina,1B,240,I,13,3,2500.0,2500,1.0,-0.9531742856402111,0.9243745490597569,0.05881287668635747,1
Tennessee,2,23H,B,4,78,10000.0,10000,1.0,3.075051293238347,-1.3631858992385604,-0.15207729737366069,3
Tennessee,2,23H,B,4,37,60000.0,60000,1.0,3.001185081061818,-0.9692617264789598,0.14694840951834146,3
Tennessee,2,23H,B,4,15,65000.0,65000,1.0,2.9078591314251767,-0.7930017492842842,0.17691931287214022,3
Tennessee,2,240,B,4,78,10000.0,10000,1.0,2.8181454384204336,0.16396303025441847,-0.09225037676715707,3
Tennessee,2,240,B,4,37,60000.0,60000,1.0,2.744279226243903,0.55788720301402,0.2067753301248448,3
Tennessee,2,240,B,4,15,65000.0,65000,1.0,2.6509532766072614,0.7341471802086955,0.2367462334786441,3
Tennessee,2,23H,R,4,78,10000.0,10000,1.0,2.2435682185052315,-1.7775346499160267,0.04039212247647933,3
Tennessee,2,23H,R,4,37,60000.0,60000,1.0,2.1697020063287034,-1.383610477156426,0.33941782936848114,3
Tennessee,2,23H,R,4,15,65000.0,65000,1.0,2.076376056692061,-1.2073504999617506,0.36938873272228,3
Tennessee,2,240,R,4,78,10000.0,10000,1.0,1.9866623636873177,-0.2503857204230466,0.10021904308298302,3
Tennessee,2,240,R,4,37,60000.0,60000,1.0,1.9127961515107883,0.14353845233655385,0.3992447499749845,3
Tennessee,2,240,R,4,15,65000.0,65000,1.0,1.8194702018741462,0.3197984295312295,0.42921565332878375,3
West Virginia,8D,240,I,20,3,3000.0,3000,1.0,-1.2387850233096072,1.3337777868580778,0.3149797044761811,1
North Carolina,1C,240,I,2,37,9000.0,9000,1.0,-1.4552631892787833,1.2951188330179255,0.07512776231812258,1
Mississippi,4,23H,G,20,78,1.0,1,1.0,0.684159676045898,-1.9148599337928902,1.6878912679587108,3
Mississippi,4,23H,G,20,3,1.0,1,1.0,0.32407869105013476,-1.34139250396587,1.688177578005911,3
Mississippi,4,240,G,20,78,1.0,1,1.0,0.42725382122798294,-0.38771100429991023,1.7477181885652155,3
Mississippi,4,240,G,20,3,1.0,1,1.0,0.0671728362322205,0.18575642552710966,1.7480044986124146,1
North Carolina,1C,23F,I,18,77,50.0,50,1.0,-1.8559953264398923,-0.22921564951481896,0.14934065282887848,1
North Carolina,1C,120,I,20,23,1000.0,1000,1.0,-2.0447213971328626,0.7267343015766502,-0.28953195809739213,1
Mississippi,4,220,I,6,77,900.0,800,0.8888888888888888,-1.2919869678636393,-1.2576836740685193,0.29884969955974744,1
North Carolina,9A,240,B,13,37,120000.0,120000,1.0,1.4011241129855185,0.4099227565174626,0.7404762400076959,3
Missouri,5,240,I,14,3,15000.0,8000,0.5333333333333333,-0.9539018741741296,0.4160250386925294,0.12334725423055097,1
Virginia,7,240,I,20,3,2000.0,2000,1.0,-0.8757376782354881,1.1823732383538084,0.30144405624658677,1
Ohio,1C,240,B,13,77,1.0,1,1.0,0.983641513404535,0.9512129873330393,-0.4821119670358089,0
Ohio,1C,240,I,13,77,1.0,1,1.0,-1.2920182036709134,1.5806638598590361,-0.17591123434614583,1
Missouri,5,240,I,11,13,2400.0,2400,1.0,-0.8707300428663195,0.34482663047605455,0.10004240550663675,1
Missouri,5,240,I,11,3,20000.0,20000,1.0,-0.8754525638791083,0.4495998373008559,0.2052825353175651,1
Missouri,5,23H,I,18,13,2400.0,2400,1.0,-0.6514430978064252,-1.1828683126469355,0.02873672548271048,1
Missouri,5,23H,I,18,3,20000.0,20000,1.0,-0.6561656188192136,-1.0780951058221342,0.13397685529363942,1
Arizona,4,23D,I,8,21,1.0,1,1.0,-1.413199815585194,-0.843552174956179,0.20567270581802669,1
Arizona,4,23D,I,8,9,0.0,0,0.0,-1.5412544617980377,-0.781868915756804,0.19414449658524888,1
Virginia,4,240,I,13,3,6000.0,6000,1.0,-1.2865524364361651,1.1955784903314797,0.30044513173569454,1
Tennessee,2,23H,B,18,77,1003.0,1003,1.0,2.972883721874134,-1.37110402438397,-0.22880952092168094,3
Texas,4,23F,I,20,36,200.0,200,1.0,-0.6268377818894609,0.2664980663766812,-0.06658787110097934,1
Texas,1A,240,B,18,78,32000.0,32000,1.0,3.6004911080034647,2.493762015582228,-1.104986909145391,0
Texas,1A,240,B,18,37,38000.0,30000,0.7894736842105263,3.383966350024091,2.7977038446562874,-1.1190934379277375,0
Pennsylvania,4,120,I,20,3,24000.0,24000,1.0,-1.680473141762487,0.7604128029094197,-0.2465896343668172,1
Indiana,1B,23F,I,13,9,0.0,0,0.0,-1.0027512680050468,-0.09957029177320849,0.23450587935386985,1
Ohio,1C,280,B,20,24,25000.0,25000,1.0,0.5927737115997701,0.2879081524349657,-0.45230685869750764,3
Ohio,1C,240,B,48,24,25000.0,25000,1.0,0.6025763054668156,1.3939459499149405,-0.38987482037361304,0
Texas,6,26A,G,18,3,2600.0,2600,1.0,1.5233476128493557,-0.43990755757895905,1.1670762856841144,3
Texas,6,240,G,18,3,2600.0,2600,1.0,1.4624010795630709,1.100121095880437,1.1887763571261682,3
Texas,6,26A,I,18,3,2600.0,2600,1.0,0.016445971295278174,0.09044660055090084,-0.2643196888698459,1
Texas,6,240,I,18,3,2600.0,2600,1.0,-0.04450056199100691,1.6304752540102967,-0.24261961742779226,1
North Carolina,4,23H,I,20,73,200.0,200,1.0,-0.9592936677025022,-1.176341696335282,0.08826091833617009,1
New Mexico,1B,280,I,18,77,101.0,1,0.009900990099009901,-0.5321613175086699,-0.5926397655341213,0.002022904929590415,1
New Mexico,1B,280,I,18,70,500.0,500,1.0,-0.49480059347513794,-0.5085411863215414,0.016484259368808804,1
New Mexico,1B,280,I,18,38,1.0,1,1.0,-0.649662468108349,-0.26466442746699825,0.013623703798767088,1
New Mexico,1B,23F,I,18,77,101.0,1,0.009900990099009901,-0.8566592616493054,-0.6872583416475015,0.2644703196496317,1
New Mexico,1B,23F,I,18,70,500.0,500,1.0,-0.8192985376157733,-0.6031597624349215,0.2789316740888501,1
New Mexico,1B,23F,I,18,38,1.0,1,1.0,-0.9741604122489844,-0.3592830035803786,0.2760711185188085,1
New Mexico,1B,280,S,18,77,101.0,1,0.009900990099009901,0.7973636905265394,-1.3128000914620928,-0.15540818314733187,3
New Mexico,1B,280,S,18,70,500.0,500,1.0,0.8347244145600707,-1.228701512249512,-0.14094682870811345,3
